user_id,item_id,age,gender,user_level,purchase_freq,total_spend,register_days,follow_num,fans_num,price,discount_rate,category,title_length,title_emo_score,img_count,has_video,like_num,comment_num,share_num,collect_num,is_follow_author,add2cart,coupon_received,coupon_used,pv_count,last_click_gap,interaction_rate,purchase_intent,freshness_score,social_influence,label
U00023983,I00055259,32,0,2,6,5559.07,631,36,2,87.26,0.081,食品生鲜,17,0.554,3,1,2,0,0,0,0,0,1,1,10,6.7,0.182,3.0,0.782,0.91,0
U00023984,I00062583,40,0,4,8,1809.5,532,13,0,37.89,0.105,家居日用,20,0.629,5,1,8,0,0,2,0,0,1,1,8,17.3,1.222,3.2,0.581,6.11,0
U00023985,I00000169,32,0,3,7,3801.08,177,14,0,112.44,0.111,美妆个护,40,0.798,4,0,12,2,0,1,0,1,0,0,10,0.9,1.591,5.1,0.964,7.96,1
U00023986,I00042982,29,0,6,7,2590.41,452,7,0,353.96,0.0,美妆个护,25,0.607,6,0,1,0,0,0,0,1,0,0,6,7.1,0.143,5.0,0.772,0.72,0
U00023987,I00065200,23,0,4,5,2533.93,476,11,1,97.98,0.0,数码家电,42,0.45,2,0,0,0,0,0,0,0,1,0,2,25.1,0.0,3.0,0.489,0.0,1
U00023988,I00064949,29,1,4,3,8752.14,671,76,1,36.62,0.128,美妆个护,9,0.746,1,0,5,1,0,1,0,0,0,0,10,25.6,0.773,0.1,0.484,3.86,0
U00023989,I00057783,20,0,3,50,1130.34,1190,12,5,47.08,0.355,家居日用,27,0.569,3,1,6,1,0,0,0,0,1,0,28,6.2,0.276,3.0,0.795,1.38,0
U00023990,I00080760,34,0,5,29,1489.94,687,9,0,167.75,0.219,服饰鞋包,30,0.53,2,0,25,5,2,6,0,1,1,0,10,6.0,4.545,8.6,0.8,22.72,0
U00023991,I00061600,21,0,1,1,3916.26,136,1,0,18.23,0.0,服饰鞋包,28,0.31,5,0,1,0,0,0,0,0,0,0,2,15.7,0.333,0.0,0.605,1.66,0
U00023992,I00073564,31,1,3,23,615.05,587,5,0,46.66,0.202,其他,31,0.649,4,0,1,0,0,0,0,1,1,0,2,11.5,0.333,8.0,0.676,1.66,1
U00023993,I00016292,25,0,1,20,1522.15,790,111,0,18.95,0.372,服饰鞋包,32,0.503,4,0,2,0,0,0,0,0,0,0,2,0.6,0.667,0.0,0.976,3.34,0
U00023994,I00053834,32,1,3,16,5723.84,713,4,0,77.19,0.214,服饰鞋包,23,0.672,2,0,16,3,1,5,0,0,0,0,3,21.6,8.125,0.5,0.526,40.62,0
U00023995,I00087058,33,1,5,7,763.84,734,7,0,145.98,0.33,服饰鞋包,39,0.658,6,1,9,1,0,3,0,0,0,0,1,0.2,7.75,0.3,0.992,38.75,0
U00023996,I00087155,31,0,5,6,1480.84,864,4,0,4.85,0.0,数码家电,11,0.803,4,0,1,0,0,0,0,0,1,0,8,0.5,0.111,3.0,0.98,0.56,1
U00023997,I00032993,26,0,3,3,2533.33,940,66,0,331.37,0.317,美妆个护,13,0.367,2,0,0,0,0,0,0,1,0,0,1,8.2,0.0,5.0,0.745,0.0,1
U00023998,I00039351,31,0,6,15,1262.29,362,9,5,20.79,0.174,其他,31,0.809,4,1,1,0,0,0,0,0,0,0,6,19.0,0.143,0.0,0.558,0.72,0
U00023999,I00001574,18,0,6,7,4821.67,378,19,1,125.29,0.196,数码家电,15,0.571,5,0,19,4,2,5,0,1,0,0,4,0.6,8.1,5.5,0.976,40.5,1
U00024000,I00008578,38,0,3,6,2491.55,726,6,4,73.86,0.067,服饰鞋包,23,0.482,3,0,5,0,0,1,1,1,1,1,11,1.5,0.542,8.1,0.941,12.71,1
U00024001,I00008713,34,0,4,1,1457.43,475,4,0,123.91,0.245,服饰鞋包,35,0.45,4,1,6,1,0,2,0,0,0,0,1,4.1,5.5,0.2,0.854,27.5,0
U00024002,I00029949,18,0,5,9,3810.42,579,11,0,46.52,0.192,美妆个护,31,0.766,2,1,1,0,0,0,0,0,0,0,8,35.5,0.111,0.0,0.403,0.56,0
U00024003,I00077701,38,0,2,2,2252.81,458,11,4,219.63,0.0,美妆个护,32,0.638,2,0,1,0,0,0,0,1,1,1,3,20.5,0.25,8.0,0.539,1.25,0
U00024004,I00005218,18,0,4,6,1468.67,1,15,0,187.91,0.0,服饰鞋包,8,0.419,1,0,64,13,3,18,0,1,0,0,18,12.9,6.632,6.8,0.65,33.16,1
U00024005,I00060179,32,0,5,12,2267.07,513,18,0,100.0,0.0,服饰鞋包,33,0.738,2,0,35,8,4,11,0,0,0,0,5,0.8,13.25,1.1,0.968,66.25,0
U00024006,I00085063,19,1,5,9,691.01,192,18,0,195.47,0.07,数码家电,33,0.537,8,0,9,2,1,2,0,0,0,0,9,13.2,1.9,0.2,0.645,9.5,1
U00024007,I00026410,27,1,4,2,1349.03,738,13,0,30.1,0.0,美妆个护,15,0.725,1,0,590,167,83,169,0,1,0,0,10,15.3,129.682,21.9,0.611,648.41,1
U00024008,I00049041,30,1,5,7,1217.87,207,12,1,26.49,0.066,数码家电,17,0.623,4,1,1,0,0,0,0,0,0,0,2,2.6,0.333,0.0,0.902,1.66,1
U00024009,I00078271,36,0,1,41,11784.37,864,1,0,56.07,0.0,服饰鞋包,15,0.644,1,1,7,1,0,2,0,0,0,0,4,0.5,2.4,0.2,0.98,12.0,1
U00024010,I00079067,27,0,3,8,823.13,647,4,2,33.73,0.0,美妆个护,18,0.679,2,0,5,0,0,1,0,0,0,0,10,18.9,0.591,0.1,0.559,2.96,0
U00024011,I00077931,24,1,6,8,1683.01,837,13,3,314.37,0.0,服饰鞋包,14,0.677,1,0,82,21,4,13,0,0,0,0,1,8.3,77.75,1.3,0.743,388.75,1
U00024012,I00067036,18,1,3,9,2795.33,610,7,1,229.28,0.06,美妆个护,15,0.536,3,1,39,5,3,9,0,0,1,1,1,3.0,35.75,3.9,0.889,178.75,1
U00024013,I00009670,28,1,5,9,1841.75,909,6,0,82.81,0.079,服饰鞋包,34,0.795,1,0,47,9,4,14,0,0,0,0,10,3.6,8.909,1.4,0.87,44.54,0
U00024014,I00058248,18,0,2,50,1524.41,594,6,1,41.94,0.0,服饰鞋包,34,0.731,6,1,8,2,0,2,0,0,0,0,17,2.7,0.833,0.2,0.899,4.16,0
U00024015,I00058976,32,0,2,21,1302.89,663,31,0,45.44,0.098,美妆个护,11,0.6,3,0,40,6,4,15,0,1,0,0,7,24.4,10.812,6.5,0.496,54.06,1
U00024016,I00028563,28,0,5,13,1090.54,370,4,0,240.89,0.144,数码家电,23,0.887,2,0,2,0,0,0,1,0,0,0,2,9.3,0.667,0.0,0.721,13.34,0
U00024017,I00021630,30,0,3,7,729.49,743,3,0,63.24,0.0,服饰鞋包,44,0.49,6,0,17,2,2,4,0,0,0,0,1,2.0,16.5,0.4,0.923,82.5,0
U00024018,I00061464,35,0,4,7,993.76,496,23,0,55.95,0.334,服饰鞋包,31,0.675,3,0,1,0,0,0,0,0,1,0,3,9.6,0.25,3.0,0.714,1.25,0
U00024019,I00046008,31,0,4,19,2199.62,185,9,0,124.81,0.215,美妆个护,22,0.695,4,0,4,1,0,0,1,1,1,0,4,2.8,1.2,8.0,0.896,16.0,1
U00024020,I00018129,37,0,7,4,3484.35,521,6,0,200.49,0.412,服饰鞋包,28,0.47,5,0,0,0,0,0,1,0,0,0,6,24.4,0.0,0.0,0.496,10.0,1
U00024021,I00002040,22,0,6,2,1101.69,315,23,3,26.38,0.0,其他,22,0.483,4,0,1,0,0,0,0,0,0,0,6,13.5,0.143,0.0,0.64,0.72,0
U00024022,I00003858,27,0,2,15,1717.8,1033,15,0,224.88,0.0,食品生鲜,21,0.614,4,0,6,0,0,1,0,0,1,0,2,13.7,2.5,3.1,0.637,12.5,0
U00024023,I00059020,19,1,2,6,4085.99,731,8,0,38.12,0.272,美妆个护,12,0.755,4,0,5,1,0,1,0,0,0,0,8,3.6,0.944,0.1,0.87,4.72,0
U00024024,I00070487,18,1,3,7,444.93,340,7,4,70.42,0.098,数码家电,41,0.43,3,0,30,5,3,9,0,0,0,0,4,19.7,12.5,0.9,0.549,62.5,0
U00024025,I00089008,22,0,5,50,1143.93,703,8,0,24.3,0.0,服饰鞋包,30,0.653,3,0,1,0,0,0,0,0,0,0,17,8.4,0.056,0.0,0.741,0.28,0
U00024026,I00080978,26,0,3,6,2579.27,785,33,0,34.22,0.0,服饰鞋包,23,0.482,2,0,8,0,1,2,0,0,0,0,4,6.7,2.8,0.2,0.782,14.0,0
U00024027,I00012736,31,0,4,7,4191.03,331,32,0,106.4,0.0,美妆个护,30,0.567,3,0,12,2,1,3,0,0,0,0,3,2.5,5.875,0.3,0.906,29.38,0
U00024028,I00087952,26,0,4,8,12862.21,29,14,0,93.76,0.074,其他,19,0.663,5,1,8,1,0,1,0,0,0,0,3,1.3,2.875,0.1,0.949,14.38,0
U00024029,I00034512,32,0,4,5,831.12,744,23,0,21.43,0.099,服饰鞋包,30,0.629,1,0,3,0,0,0,0,0,1,1,14,3.0,0.2,3.0,0.889,1.0,1
U00024030,I00046052,43,0,1,18,2036.51,741,21,0,91.19,0.127,服饰鞋包,9,0.461,3,0,79,8,7,19,1,0,0,0,2,3.2,48.167,1.9,0.882,250.84,1
U00024031,I00052694,18,1,4,13,5430.37,448,5,0,46.87,0.077,家居日用,27,0.264,4,0,3,0,0,0,0,0,0,0,6,14.1,0.429,0.0,0.63,2.14,0
U00024032,I00069153,31,1,4,5,5910.73,598,11,0,75.17,0.0,家居日用,32,0.823,1,1,92,15,9,24,0,0,0,0,15,7.7,11.562,2.4,0.757,57.81,0
U00024033,I00080920,20,0,5,12,4374.37,703,42,0,102.18,0.0,服饰鞋包,25,0.748,3,0,6,0,0,1,0,0,0,0,1,8.4,3.75,0.1,0.741,18.75,0
U00024034,I00029757,34,1,6,45,2295.57,291,17,0,174.47,0.105,数码家电,31,0.322,1,0,9,1,1,1,0,0,0,0,9,21.2,1.55,0.1,0.531,7.75,1
U00024035,I00003895,32,0,6,12,1059.94,517,18,0,147.63,0.28,美妆个护,45,0.646,1,0,27,3,1,9,0,0,0,0,16,3.4,2.912,0.9,0.876,14.56,0
U00024036,I00043233,18,1,3,5,5262.12,137,2,1,116.69,0.0,数码家电,20,0.734,3,0,12,1,1,4,0,0,0,0,18,12.4,1.211,0.4,0.659,6.06,0
U00024037,I00053215,22,0,4,5,16241.16,895,16,0,149.1,0.121,服饰鞋包,30,0.45,4,0,0,0,0,0,0,0,1,1,5,14.4,0.0,3.0,0.625,0.0,0
U00024038,I00069818,46,0,5,4,333.56,470,7,0,70.05,0.288,服饰鞋包,44,0.346,2,0,5,0,0,1,0,0,0,0,1,4.7,3.25,0.1,0.836,16.25,0
U00024039,I00063863,18,1,5,6,2515.57,642,21,0,69.67,0.0,服饰鞋包,28,0.689,5,1,3,0,0,0,0,0,0,0,1,15.8,1.5,0.0,0.603,7.5,1
U00024040,I00030037,18,0,5,9,3686.96,680,13,0,164.46,0.0,美妆个护,39,0.696,7,0,1,0,0,0,0,0,1,1,4,15.6,0.2,3.0,0.606,1.0,0
U00024041,I00018585,31,0,2,7,1726.89,1207,3,0,59.44,0.145,家居日用,26,0.495,6,0,5,0,0,1,0,1,0,0,5,28.6,1.083,5.1,0.456,5.42,1
U00024042,I00032309,26,0,4,2,1015.41,623,19,0,77.15,0.0,服饰鞋包,7,0.52,4,1,7,1,0,2,0,0,0,0,4,39.0,2.4,0.2,0.381,12.0,0
U00024043,I00028334,18,0,2,4,1863.08,383,65,0,44.29,0.124,服饰鞋包,35,0.743,5,0,0,0,0,0,0,1,1,0,3,8.5,0.0,8.0,0.738,0.0,0
U00024044,I00035950,32,0,7,5,2992.23,720,19,0,45.77,0.0,其他,18,0.552,4,1,12,1,0,3,0,1,1,0,16,13.8,1.088,8.3,0.635,5.44,1
U00024045,I00084796,34,0,1,1,1932.91,875,26,0,11.74,0.11,服饰鞋包,29,0.792,4,0,1,0,0,0,1,0,0,0,8,13.8,0.111,0.0,0.635,10.56,0
U00024046,I00039289,18,1,5,2,2868.02,1443,19,0,126.78,0.21,服饰鞋包,5,0.736,2,0,14,2,1,2,0,1,0,0,4,4.0,4.8,5.2,0.857,24.0,0
U00024047,I00078589,43,0,2,2,831.17,1126,96,0,10.13,0.232,数码家电,15,0.414,3,0,5,1,0,1,1,0,0,0,2,12.2,2.833,0.1,0.663,24.16,1
U00024048,I00077808,35,0,4,3,5105.2,28,2,1,45.84,0.028,服饰鞋包,34,0.52,3,0,56,6,3,20,0,0,1,1,2,17.2,35.667,5.0,0.583,178.34,0
U00024049,I00045268,29,0,2,8,947.77,1,7,0,45.61,0.169,美妆个护,40,0.836,2,0,9,1,1,3,0,0,0,0,6,3.0,2.643,0.3,0.889,13.22,0
U00024050,I00032176,20,0,2,3,321.64,26,29,0,16.85,0.0,服饰鞋包,21,0.779,1,0,34,8,2,7,0,1,1,0,4,2.6,13.3,8.7,0.902,66.5,0
U00024051,I00008916,21,0,7,5,5619.91,960,4,0,158.77,0.078,服饰鞋包,34,0.364,3,0,0,0,0,0,1,0,1,1,3,3.6,0.0,3.0,0.87,10.0,1
U00024052,I00081659,18,0,4,7,10455.09,702,21,1,108.26,0.277,食品生鲜,28,0.325,3,1,2,0,0,0,0,1,0,0,1,13.9,1.0,5.0,0.633,5.0,0
U00024053,I00072455,18,0,5,37,4016.81,372,2,5,93.41,0.218,数码家电,39,0.828,3,0,4,0,0,1,0,1,0,0,8,5.4,0.611,5.1,0.816,3.06,1
U00024054,I00059723,28,0,4,6,2975.94,609,8,0,11.13,0.0,其他,36,0.425,1,1,5,1,0,1,0,0,0,0,4,11.1,1.7,0.1,0.684,8.5,0
U00024055,I00065299,25,1,4,4,716.69,455,11,0,93.61,0.0,服饰鞋包,22,0.625,1,1,5,1,0,1,0,0,0,0,3,5.1,2.125,0.1,0.825,10.62,0
U00024056,I00013806,34,0,2,6,762.01,864,8,0,487.62,0.0,食品生鲜,29,0.69,6,0,45,8,2,16,1,1,0,0,3,18.7,22.75,6.6,0.562,123.75,0
U00024057,I00085135,31,0,5,10,335.57,515,14,0,103.36,0.0,服饰鞋包,26,0.682,6,1,34,9,4,9,0,0,0,0,12,3.6,5.962,0.9,0.87,29.81,0
U00024058,I00040518,30,1,5,42,1923.73,231,8,0,32.34,0.498,家居日用,13,0.562,4,0,16,1,1,5,0,0,0,0,8,33.3,3.167,0.5,0.419,15.84,1
U00024059,I00054717,27,0,2,21,2814.87,267,5,1,137.26,0.175,家居日用,38,0.617,4,1,83,22,7,30,0,0,0,0,1,31.6,96.5,3.0,0.432,482.5,0
U00024060,I00002872,20,1,5,15,2257.7,427,28,0,244.95,0.0,美妆个护,18,0.943,4,0,104,22,13,26,0,1,0,0,7,9.2,28.25,7.6,0.723,141.25,1
U00024061,I00037376,32,0,6,3,2914.39,562,5,0,24.53,0.0,数码家电,12,0.714,7,0,4,0,0,1,1,0,0,0,14,18.2,0.367,0.1,0.569,11.84,0
U00024062,I00045742,29,1,3,21,3893.65,629,8,0,130.38,0.0,服饰鞋包,16,0.755,3,0,111,13,15,40,0,0,0,0,19,78.9,12.1,4.0,0.233,60.5,0
U00024063,I00023149,25,0,3,10,1454.43,1,16,2,101.2,0.0,数码家电,42,0.526,4,0,0,0,0,0,1,0,1,0,15,12.6,0.0,3.0,0.656,10.0,0
U00024064,I00005835,23,0,5,3,274.16,1040,15,0,815.94,0.0,服饰鞋包,6,0.466,5,0,4,0,0,1,0,1,0,0,6,1.5,0.786,5.1,0.941,3.93,1
U00024065,I00042681,25,0,6,14,237.66,431,5,0,40.55,0.0,服饰鞋包,9,0.559,3,1,4,1,0,0,0,1,0,0,3,5.3,1.5,5.0,0.819,7.5,1
U00024066,I00003400,19,1,5,5,1254.68,380,43,3,39.28,0.191,服饰鞋包,14,0.694,3,0,51,12,6,10,0,0,1,1,13,19.5,7.714,4.0,0.552,38.57,0
U00024067,I00064092,37,0,5,24,3153.23,805,8,0,753.03,0.265,美妆个护,33,0.725,3,1,1,0,0,0,0,0,0,0,43,2.1,0.023,0.0,0.92,0.12,0
U00024068,I00021763,18,0,4,3,1055.26,258,8,4,231.16,0.0,其他,35,0.51,4,0,8,2,0,1,0,1,0,0,1,30.7,6.75,5.1,0.439,33.75,0
U00024069,I00051010,28,1,6,7,6106.62,910,8,0,143.65,0.0,数码家电,16,0.514,4,0,11,1,1,3,0,1,0,0,2,9.6,6.833,5.3,0.714,34.16,1
U00024070,I00076494,27,0,5,1,1031.03,238,11,1,220.21,0.0,数码家电,5,0.619,5,0,17,3,1,5,0,0,1,1,4,0.2,6.7,3.5,0.992,33.5,1
U00024071,I00051549,30,0,3,9,1969.49,408,17,0,43.72,0.198,数码家电,30,0.663,6,0,5,0,0,1,0,0,0,0,4,2.0,1.3,0.1,0.923,6.5,0
U00024072,I00028341,23,0,3,9,3996.13,457,19,0,80.68,0.228,食品生鲜,39,0.734,3,1,5,0,0,1,0,1,1,1,34,8.3,0.186,8.1,0.743,0.93,1
U00024073,I00061366,28,1,3,5,3000.15,968,10,1,12.85,0.16,食品生鲜,23,0.483,2,1,153,39,18,25,0,0,0,0,3,11.5,80.625,2.5,0.676,403.12,0
U00024074,I00081345,36,0,6,12,526.53,1,12,0,242.06,0.0,美妆个护,32,0.339,2,0,9,2,0,2,0,0,1,1,22,12.7,0.696,3.2,0.654,3.48,1
U00024075,I00059791,22,1,3,4,439.51,779,8,0,138.08,0.0,服饰鞋包,31,0.775,2,0,25,5,3,7,0,0,0,0,12,9.0,4.192,0.7,0.727,20.96,0
U00024076,I00067798,36,0,3,9,5454.97,736,19,0,19.87,0.405,家居日用,43,0.534,7,0,10,2,0,3,0,0,0,0,11,30.0,1.542,0.3,0.444,7.71,1
U00024077,I00011810,26,0,6,11,1539.15,236,19,2,79.27,0.0,数码家电,27,0.71,5,0,12,2,1,2,0,0,0,0,12,5.8,1.692,0.2,0.805,8.46,0
U00024078,I00017697,31,0,5,4,1023.79,480,17,8,190.08,0.092,服饰鞋包,41,0.431,2,0,15,1,2,3,0,0,0,0,3,22.8,6.875,0.3,0.513,34.38,0
U00024079,I00051458,18,0,4,24,6223.97,723,7,0,88.23,0.0,服饰鞋包,19,0.557,4,0,114,29,10,29,0,0,0,0,5,9.2,40.917,2.9,0.723,204.58,0
U00024080,I00021892,35,1,4,1,717.55,874,23,0,12.22,0.0,食品生鲜,13,0.499,6,0,7,1,0,2,0,0,1,1,2,3.3,4.0,3.2,0.879,20.0,0
U00024081,I00059152,43,0,3,6,2200.65,1055,59,1,262.29,0.0,服饰鞋包,33,0.551,2,0,53,6,6,19,0,0,0,0,6,9.6,15.929,1.9,0.714,79.64,0
U00024082,I00084662,19,1,4,7,3517.14,570,17,0,13.79,0.0,美妆个护,21,0.63,2,0,2,0,0,0,1,1,0,0,7,19.1,0.25,5.0,0.557,11.25,1
U00024083,I00063009,25,1,3,12,526.85,332,18,0,57.89,0.0,食品生鲜,27,0.739,3,1,6,1,0,1,0,0,0,0,4,4.4,1.9,0.1,0.845,9.5,1
U00024084,I00052489,35,0,4,6,4253.39,192,11,0,120.3,0.394,其他,9,0.575,3,1,3,0,0,1,0,1,0,0,27,33.5,0.161,5.1,0.417,0.8,0
U00024085,I00056633,18,0,5,14,1064.53,1,113,2,57.97,0.265,服饰鞋包,19,0.578,3,0,18,3,1,5,0,0,0,0,5,0.4,5.75,0.5,0.984,28.75,0
U00024086,I00066534,33,0,4,4,461.97,276,10,0,181.04,0.0,家居日用,19,0.506,5,0,25,2,2,8,0,1,0,0,3,10.9,11.75,5.8,0.688,58.75,1
U00024087,I00071890,18,0,3,8,1063.8,652,12,0,38.35,0.0,服饰鞋包,24,0.518,2,1,14,3,1,5,0,0,1,0,15,3.9,1.906,3.5,0.86,9.53,1
U00024088,I00084240,21,0,6,9,943.26,305,6,0,246.97,0.0,美妆个护,5,0.483,3,0,5,0,0,1,0,0,0,0,5,22.2,1.083,0.1,0.519,5.42,0
U00024089,I00057943,32,0,5,17,2273.04,417,3,3,105.58,0.099,数码家电,12,0.478,2,0,13,1,1,3,0,0,0,0,24,17.8,0.9,0.3,0.574,4.5,0
U00024090,I00009276,37,0,4,25,1728.61,494,262,0,49.27,0.09,服饰鞋包,13,0.451,4,0,37,7,4,14,0,0,0,0,25,19.7,3.231,1.4,0.549,16.16,0
U00024091,I00019966,33,0,5,22,2722.63,537,16,0,92.75,0.0,服饰鞋包,33,0.668,6,0,9,2,0,3,0,0,0,0,2,48.9,5.833,0.3,0.329,29.16,0
U00024092,I00035855,29,0,4,8,2143.67,1016,11,3,26.88,0.0,食品生鲜,16,0.721,3,0,7,0,0,2,0,1,0,0,4,2.1,2.0,5.2,0.92,10.0,0
U00024093,I00015974,20,0,1,6,409.54,430,25,0,190.49,0.307,家居日用,32,0.769,5,0,20,4,1,6,0,0,0,0,2,3.3,13.333,0.6,0.879,66.67,1
U00024094,I00089087,27,0,5,4,1154.95,250,20,2,96.68,0.089,数码家电,38,0.636,1,1,37,10,2,13,0,0,0,0,13,5.8,5.893,1.3,0.805,29.46,1
U00024095,I00026879,25,0,4,19,1576.48,723,4,0,50.03,0.0,服饰鞋包,29,0.721,3,0,36,8,3,13,0,1,0,0,11,20.6,6.708,6.3,0.538,33.54,0
U00024096,I00017106,31,1,5,6,694.78,460,15,3,219.34,0.234,服饰鞋包,34,0.572,4,0,17,2,1,5,0,1,0,0,5,4.4,5.25,5.5,0.845,26.25,1
U00024097,I00064747,27,0,3,9,1627.77,1123,15,0,87.21,0.0,食品生鲜,13,0.602,3,1,12,2,0,2,0,0,1,0,1,3.8,9.5,3.2,0.863,47.5,1
U00024098,I00081566,23,0,7,10,6900.8,408,111,1,257.61,0.284,食品生鲜,18,0.533,6,0,0,0,0,0,0,1,0,0,3,17.9,0.0,5.0,0.573,0.0,1
U00024099,I00039936,32,1,2,3,951.05,258,18,0,68.13,0.467,服饰鞋包,21,0.486,3,0,32,5,2,9,0,0,0,0,3,10.6,15.375,0.9,0.694,76.88,0
U00024100,I00032785,25,0,1,4,2158.72,360,26,0,78.02,0.223,服饰鞋包,29,0.663,2,1,21,3,1,4,0,0,0,0,8,38.7,4.0,0.4,0.383,20.0,0
U00024101,I00031602,21,1,1,3,563.95,704,6,0,62.82,0.06,服饰鞋包,34,0.463,3,0,34,8,3,6,0,0,0,0,1,2.0,34.0,0.6,0.923,170.0,0
U00024102,I00039866,27,0,3,3,1627.1,942,45,1,126.39,0.278,食品生鲜,28,0.383,2,0,11,1,0,2,0,0,1,1,8,13.9,1.778,3.2,0.633,8.89,0
U00024103,I00078702,20,0,6,11,7093.76,672,12,0,12.63,0.0,服饰鞋包,28,0.802,2,0,4,0,0,0,0,0,0,0,1,2.7,2.0,0.0,0.899,10.0,1
U00024104,I00018617,21,0,5,14,923.74,992,7,1,154.24,0.259,服饰鞋包,27,0.521,5,0,90,19,5,16,1,0,0,0,12,14.7,12.846,1.6,0.62,74.23,0
U00024105,I00011655,36,0,7,28,16263.17,237,15,2,32.73,0.0,数码家电,22,0.691,5,1,3,0,0,0,0,0,1,1,10,7.4,0.273,3.0,0.764,1.37,1
U00024106,I00017831,18,1,3,6,9144.69,662,10,0,57.12,0.0,数码家电,5,0.533,2,0,3,0,0,0,0,0,0,0,6,38.2,0.429,0.0,0.386,2.14,0
U00024107,I00016206,39,0,5,9,6307.1,101,13,0,44.05,0.0,美妆个护,34,0.639,7,0,18,5,1,5,0,1,0,0,27,0.7,1.375,5.5,0.972,6.88,1
U00024108,I00042426,36,1,6,9,3330.63,473,6,0,26.24,0.172,服饰鞋包,29,0.826,2,0,158,18,19,49,0,0,0,0,5,17.3,54.083,4.9,0.581,270.41,0
U00024109,I00077496,18,1,4,12,266.85,699,34,0,174.0,0.0,食品生鲜,47,0.626,1,0,3,0,0,1,0,1,0,0,4,8.4,0.9,5.1,0.741,4.5,0
U00024110,I00087695,28,1,1,8,4328.84,947,4,0,123.51,0.241,数码家电,31,0.68,3,1,8,2,0,2,0,0,0,0,9,27.6,1.5,0.2,0.465,7.5,1
U00024111,I00077356,29,0,1,19,1191.2,602,10,0,62.95,0.055,服饰鞋包,10,0.839,1,0,12,2,1,3,1,0,0,0,3,3.7,5.875,0.3,0.866,39.38,1
U00024112,I00035852,28,1,2,6,4320.92,712,67,0,25.79,0.118,服饰鞋包,21,0.607,4,1,10,1,1,3,1,0,0,0,1,17.9,9.75,0.3,0.573,58.75,0
U00024113,I00006953,26,0,3,27,8166.32,63,106,0,29.32,0.0,食品生鲜,16,0.464,2,1,17,4,2,6,0,0,0,0,4,14.7,8.0,0.6,0.62,40.0,1
U00024114,I00089762,23,1,6,2,303.43,664,26,1,17.62,0.0,家居日用,28,0.676,8,0,12,3,1,4,0,1,0,0,13,76.5,1.929,5.4,0.239,9.64,0
U00024115,I00047406,20,1,1,11,2530.28,334,3,1,53.07,0.0,数码家电,23,0.702,4,0,4,0,0,0,0,1,0,0,4,7.2,0.8,5.0,0.769,4.0,1
U00024116,I00005392,23,0,5,2,1361.23,498,10,0,19.55,0.0,美妆个护,34,0.462,1,0,62,17,4,23,0,1,0,0,4,2.4,28.5,7.3,0.909,142.5,1
U00024117,I00080005,36,0,4,12,951.99,948,11,0,99.56,0.168,美妆个护,33,0.656,4,0,93,12,7,30,0,0,0,0,6,16.7,26.143,3.0,0.59,130.72,0
U00024118,I00062469,39,1,3,9,3171.42,424,18,0,70.23,0.0,美妆个护,30,0.558,3,0,11,1,0,3,1,0,1,0,9,11.9,1.75,3.3,0.669,18.75,0
U00024119,I00015092,18,1,4,6,211.39,477,6,0,60.18,0.0,食品生鲜,32,0.458,3,1,5,1,0,1,0,1,0,0,1,37.4,4.25,5.1,0.391,21.25,1
U00024120,I00030238,27,1,3,11,3374.36,891,9,0,46.24,0.084,数码家电,23,0.753,2,0,21,6,3,7,0,0,0,0,3,11.2,13.125,0.7,0.682,65.62,0
U00024121,I00058354,27,0,6,4,5953.76,521,2,4,194.28,0.0,食品生鲜,37,0.589,3,1,52,9,3,13,0,1,0,0,9,9.0,9.85,6.3,0.727,49.25,1
U00024122,I00074501,29,0,5,13,1180.15,936,8,0,59.38,0.0,数码家电,17,0.612,6,1,28,8,1,7,0,1,1,0,100,0.1,0.569,8.7,0.996,2.84,1
U00024123,I00040683,24,0,1,10,3451.15,487,4,0,142.39,0.0,服饰鞋包,7,0.531,1,0,32,6,4,6,0,0,0,0,11,21.8,5.417,0.6,0.524,27.08,0
U00024124,I00049635,32,0,7,50,7307.73,818,9,4,19.85,0.037,服饰鞋包,29,0.412,1,1,149,28,19,53,0,0,0,0,32,25.5,10.348,5.3,0.485,51.74,0
U00024125,I00026969,36,1,2,22,1994.59,553,2,0,74.33,0.376,美妆个护,39,0.571,5,1,334,59,45,107,0,0,0,0,1,0.9,373.75,10.7,0.964,1868.75,0
U00024126,I00054834,33,1,3,16,2806.85,862,4,0,143.33,0.238,食品生鲜,22,0.7,4,0,17,3,1,5,0,0,0,0,5,0.1,5.583,0.5,0.996,27.92,0
U00024127,I00040206,18,1,5,34,2330.09,936,10,0,35.73,0.243,服饰鞋包,28,0.624,3,1,22,3,1,7,0,0,0,0,5,4.8,6.917,0.7,0.833,34.58,0
U00024128,I00076908,26,0,7,38,2680.5,441,17,0,64.9,0.116,美妆个护,22,0.595,3,0,75,14,5,29,0,0,0,0,1,15.3,80.75,2.9,0.611,403.75,0
U00024129,I00042542,23,0,2,8,1718.16,586,2,0,429.31,0.0,美妆个护,27,0.607,4,1,4,0,0,1,0,0,0,0,4,1.5,1.1,0.1,0.941,5.5,1
U00024130,I00028286,24,1,5,5,6280.0,835,12,0,327.06,0.182,美妆个护,32,0.854,1,0,144,19,17,43,1,0,1,1,4,58.3,59.5,7.3,0.292,307.5,1
